-76.622689,41.94494,20.2,0,1795.712751,0
-76.624554,41.868134,231,0,1192.492757,0
-76.587055,41.81453,5,1,1559.884782,0
-76.587055,41.81453,5,1,1559.884782,0
-76.584128,41.8134,26,1,1826.956012,0
-76.592101,41.811758,26,1,1882.446287,0
-76.592101,41.811758,26,1,1882.446287,0
-76.570678,41.811713,26,1,936.48667,0
-76.578032,41.81142,26,1,1290.686089,0
-76.586571,41.811234,5,1,1724.148741,0
-76.565751,41.810855,5,1,757.648141,0
-76.568254,41.810841,5,1,778.380127,0
-76.567412,41.810034,5,1,676.146826,0
-76.612329,41.81001,26,1,2274.399952,0
-76.612329,41.81001,26,1,2274.399952,0
-76.599755,41.809632,85.7,0,1989.413546,0
-76.599755,41.809632,116,0,1989.413546,0
-76.565803,41.809217,5,1,575.462257,0
-76.559632,41.809164,5,1,776.792075,0
-76.586449,41.809066,5,1,1483.341227,0
-76.58453,41.808522,5,1,1413.958196,0
-76.553558,41.808414,5,1,1102.667381,0
-76.58083,41.808038,5,1,1306.335759,0
-76.607052,41.807525,26,1,2276.626123,0
-76.550507,41.807156,5,1,871.765239,0
-76.610872,41.806254,5,1,1040.455208,0
-76.588439,41.8059,5,1,1169.114513,0
-76.591777,41.805888,5,1,1272.577808,0
-76.584658,41.805752,5,1,1106.030338,0
-76.615429,41.805561,26,1,1909.92453,0
-76.616461,41.805367,5,1,1048.284628,0
-76.610429,41.804056,5,1,797.034091,0
-76.604099,41.803705,26,1,1844.431294,0
-76.550738,41.803289,5,1,1073.036966,0
-76.606745,41.802355,5,1,698.150706,0
-76.577898,41.802023,5,1,881.290519,0
-76.557546,41.800879,301,0,784.754057,0
-76.584002,41.80085,5,1,562.336115,0
-76.590624,41.800625,29.7,0,736.71762,0
-76.586631,41.800014,539,0,500.176237,0
-76.613837,41.799541,5,1,381.297598,0
-76.550274,41.799256,26,1,1361.653744,0
-76.605207,41.798814,5,1,518.43848,0
-76.60303,41.798209,5,1,669.153864,0
-76.608101,41.797624,5,1,246.333121,0
-76.606625,41.796879,26,1,1834.605301,0
-76.6021,41.796371,26,1,1456.940266,0
-76.605673,41.796134,5,1,1752.133371,0
-76.549393,41.795531,5,1,1226.257322,0
-76.586587,41.79553,26,1,172.050789,0
-76.586587,41.79553,26,1,172.050789,0
-76.605809,41.7954,26,1,1763.553984,0
-76.605282,41.794665,26,1,1723.908987,0
-76.609164,41.794564,26,1,2045.725735,0
-76.548427,41.794185,26,1,1777.675976,0
-76.540637,41.792631,26,1,1816.477227,0
-76.540637,41.792631,26,1,1816.477227,0
-76.586341,41.792356,5,1,410.349298,0
-76.535685,41.79127,26,1,1689.335833,0
-76.584766,41.790666,5,1,570.50989,0
-76.584766,41.790666,5.81,0,570.50989,0
-76.584766,41.790666,41.8,0,570.50989,0
-76.584766,41.790666,43.1,0,570.50989,0
-76.554834,41.78991,26,1,1453.367413,0
-76.543721,41.789272,26,1,2208.809848,0
-76.537973,41.788358,26,1,1981.372746,0
-76.540719,41.787942,228,0,2208.521003,0
-76.603549,41.787738,26,1,1812.57527,0
-76.582032,41.787693,5,1,924.512669,0
-76.534659,41.787563,31700,0,1777.83033,0
-76.531077,41.787127,496,0,1558.585602,0
-76.532021,41.786809,3130,0,1642.281012,0
-76.551312,41.786778,26,1,1855.63932,0
-76.567815,41.786714,5,1,866.664733,0
-76.611324,41.786712,26,1,1689.576748,0
-76.611324,41.786712,32.8,0,1689.576748,0
-76.614022,41.786211,792,0,1459.28267,0
-76.533614,41.786121,26,1,1793.915306,0
-76.60497,41.786004,26,1,2013.272294,0
-76.606108,41.785944,26,1,2090.406661,0
-76.528577,41.7859,26,1,1496.211707,0
-76.571552,41.785809,5,1,911.13585,0
-76.529144,41.785759,26,1,1540.063948,0
-76.594843,41.785669,26,1,1413.103349,0
-76.529732,41.785584,1430,0,1588.156362,0
-76.604114,41.785537,26,1,1983.35557,0
-76.58223,41.785354,5,1,1176.592952,0
-76.584114,41.785232,19,0,1174.976727,0
-76.534775,41.785191,1070,0,468.599641,0
-76.582923,41.78515,6.16,0,1191.145458,0
-76.531961,41.785059,1580,0,1762.381019,0
-76.614466,41.784839,26,1,1386.702791,0
-76.602329,41.784819,26,1,1914.121824,0
-76.563698,41.784664,5,1,1224.175023,0
-76.532811,41.784579,383,0,1850.471746,0
-76.58404,41.784572,2050,0,1248.523327,0
-76.576731,41.784472,5,1,1144.56865,0
-76.531099,41.784417,26,1,1760.097075,0
-76.531099,41.784417,1370,0,1760.097075,0
-76.580698,41.784401,3370,0,1306.314221,0
-76.556418,41.784374,1590,0,1635.357998,0
-76.577947,41.784145,16.3,0,1218.915442,0
-76.612306,41.783963,32.4,0,1549.078539,0
-76.529863,41.783939,26,1,1729.46708,0
-76.533863,41.783865,5,1,1968.415319,0
-76.538944,41.783644,26,1,2274.270056,0
-76.578723,41.783516,13.3,0,1310.235835,0
-76.552315,41.783472,55.4,0,1974.923615,0
-76.609339,41.783391,281,0,1788.87065,0
-76.535074,41.78338,5,1,642.847259,0
-76.56811,41.783274,5,1,1225.994028,0
-76.531012,41.783253,26,1,1849.653981,0
-76.531012,41.783253,8210,0,1849.653981,0
-76.536466,41.783204,26,1,2179.994393,0
-76.58236,41.783112,4360,0,1421.730156,0
-76.610888,41.782791,340,0,1657.726387,0
-76.608753,41.782759,26,1,1834.629483,0
-76.589761,41.782604,26,1,1529.155753,0
-76.605865,41.782595,1160,0,2073.806479,0
-76.529506,41.7825,26,1,1835.305185,0
-76.608056,41.782438,15900,0,1892.057536,0
-76.565419,41.782423,10.9,0,1383.335158,0
-76.609009,41.782236,26,1,1813.166938,0
-76.542186,41.782213,26,1,2185.878903,0
-76.602177,41.782206,26,1,2102.503852,0
-76.591823,41.782198,26,1,1627.866622,0
-76.539621,41.782183,26,1,2126.251228,0
-76.604511,41.78216,5,1,2186.201815,0
-76.613024,41.782118,162,0,1480.5362,0
-76.594949,41.781926,26,1,1767.025344,0
-76.608226,41.781894,26,1,1878.907959,0
-76.566422,41.781828,5,1,1418.170829,0
-76.607695,41.781766,26,1,1923.409014,0
-76.608684,41.781434,26,1,1843.317129,0
-76.604601,41.781335,26,1,2181.937739,0
-76.604096,41.781319,26,1,2223.845049,0
-76.607522,41.781282,33.4,0,1940.540208,0
-76.566045,41.781229,5,1,1491.097615,0
-76.605435,41.781084,703,0,2114.689286,0
-76.595854,41.781081,26,1,1885.764194,0
-76.607423,41.780983,26,1,1951.191967,0
-76.608355,41.780928,1430,0,1874.72178,0
-76.562241,41.780861,14.3,0,1651.3425,0
-76.607324,41.780736,28.3,0,1961.819938,0
-76.565082,41.780719,5,1,1570.512777,0
-76.562895,41.780675,5,1,1645.401597,0
-76.608176,41.780661,5.24,0,1892.361232,0
-76.564041,41.780642,5,1,1609.789692,0
-76.606496,41.780614,26,1,2031.47342,0
-76.606496,41.780614,19900,0,2031.47342,0
-76.607197,41.780519,26,1,1974.75324,0
-76.604244,41.780504,26,1,2218.505377,0
-76.605109,41.780432,26,1,2147.941167,0
-76.607969,41.780349,5390,0,1913.318836,0
-76.607016,41.780237,26,1,1993.268463,0
-76.550098,41.780168,5,1,1414.336671,0
-76.550098,41.780168,4910,0,1414.336671,0
-76.605813,41.780166,26,1,2093.240704,0
-76.55938,41.779998,7080,0,1854.11225,0
-76.607491,41.779879,26,1,1959.55027,0
-76.607752,41.779722,4880,0,1940.771089,0
-76.564688,41.779714,5,1,1686.731968,0
-76.608135,41.779504,2990,0,1913.376823,0
-76.566578,41.779388,5,1,1675.911864,0
-76.566578,41.779388,5,1,1675.911864,0
-76.607211,41.779383,71.8,0,1991.166721,0
-76.587271,41.77936,26,1,1841.331448,0
-76.605771,41.779257,118,0,2111.223923,0
-76.565013,41.779231,5,1,1728.823628,0
-76.601331,41.779187,364,0,2312.476927,0
-76.606996,41.779184,718,0,2012.587741,0
-76.607688,41.779112,26,1,1957.657855,0
-76.605567,41.779066,26,1,2131.528689,0
-76.585865,41.77892,26,1,1879.506692,0
-76.607494,41.778903,726,0,1977.935363,0
-76.563947,41.778893,5,1,1793.556852,0
-76.605262,41.77889,26,1,2159.912818,0
-76.529806,41.77879,26,1,1732.792152,0
-76.529806,41.77879,26,1,1732.792152,0
-76.529806,41.77879,5190,0,1732.792152,0
-76.60784,41.778739,26,1,1953.572878,0
-76.604835,41.778698,26,1,2198.666489,0
-76.565287,41.778611,5,1,1787.759053,0
-76.606442,41.778595,26,1,2070.29097,0
-76.546908,41.778214,26,1,1952.509982,0
-76.589448,41.778198,26,1,1998.419172,0
-76.604535,41.778193,26,1,2234.266294,0
-76.605909,41.778136,26,1,2124.446969,0
-76.609471,41.778121,5,1,1838.272052,0
-76.562299,41.778102,26.4,0,1926.22211,0
-76.607803,41.777859,26,1,1979.413644,0
-76.611372,41.777828,5,1,1696.129634,0
-76.610656,41.777626,251,0,1759.515194,0
-76.560538,41.777585,19.4,0,2039.958098,0
-76.561786,41.777518,5,1,2002.751264,0
-76.542928,41.77738,26,1,1709.003404,0
-76.604599,41.777035,10600,0,2259.807815,0
-76.561579,41.777026,1160,0,2059.748519,0
-76.6066,41.776551,4690,0,2116.298359,0
-76.541316,41.775432,34100,0,1456.122739,0
-76.595119,41.77535,26,1,2436.556584,0
-76.563763,41.775276,5,1,2179.334928,0
-76.603572,41.77487,26,1,2414.937192,0
-76.559638,41.774468,4080,0,2385.059511,0
-76.606609,41.773813,26,1,2228.562886,0
-76.40073,41.77374,26,1,2584.183174,0
-76.665837,41.771943,385,0,257.028815,0
-76.600711,41.771158,5340,0,2797.650165,0
-76.600711,41.771158,10700,0,2797.650165,0
-76.587286,41.771124,5,1,1823.465739,0
-76.560368,41.771043,32.2,0,2340.557996,0
-76.586389,41.770988,5,1,1885.645238,0
-76.58111,41.770588,2150,0,2240.547579,0
-76.593506,41.770121,689,0,1619.556527,0
-76.559067,41.769973,12.8,0,2198.49615,0
-76.566664,41.769809,5,1,2720.177623,0
-76.588089,41.769268,5,1,1938.8004,0
-76.572992,41.769091,5,1,1777.877726,0
-76.588939,41.769033,5,1,1918.305956,0
-76.589665,41.768914,5,1,1895.383092,0
-76.584996,41.768362,11,0,2178.921202,0
-76.536734,41.767582,1390,0,504.601958,0
-76.536734,41.767582,1830,0,504.601958,0
-76.58423,41.76718,4360,0,2057.182402,0
-76.572296,41.767139,5,1,2987.838805,0
-76.572296,41.767139,3740,0,2987.838805,0
-76.590314,41.766837,5,1,2065.846192,0
-76.544862,41.76644,1.3,0,956.789992,0
-76.544862,41.76644,960,0,956.789992,0
-76.558397,41.766334,15,0,1142.721696,0
-76.55444,41.765274,1.3,0,799.087887,0
-76.55444,41.765274,5,1,1705.73651,0
-76.583794,41.765063,5,1,1865.594819,0
-76.583792,41.764944,5,1,1856.523583,0
-76.578865,41.764834,5,1,1569.360663,0
-76.557686,41.764818,5,1,1969.066026,0
-76.560914,41.764511,9.2,0,367.624933,0
-76.58384,41.764457,11600,0,1823.442473,0
-76.571819,41.764426,5,1,2862.574442,0
-76.584014,41.764296,1180,0,2584.298845,0
-76.602856,41.763976,5,1,2773.001966,0
-76.602856,41.763976,1030,0,2773.001966,0
-76.674071,41.76383,26,1,197.691618,0
-76.67489,41.763787,26,1,180.825492,0
-76.560985,41.763694,1,1,1229.091982,0
-76.560985,41.763694,5,1,1229.091982,0
-76.583102,41.76364,363,0,2687.765499,0
-76.591462,41.763459,4340,0,2282.386975,0
-76.589393,41.762723,32.1,0,2092.538944,0
-76.552077,41.762491,2300,0,627.237044,0
-76.54393,41.76236,3.1,0,829.038245,0
-76.54393,41.76236,5,1,829.038245,0
-76.539979,41.762076,119,0,514.088644,0
-76.539979,41.762076,140,0,514.088644,0
-76.676422,41.761287,26,1,468.168978,0
-76.587743,41.761239,457,0,1894.897724,0
-76.56713,41.761145,5,1,2340.203568,0
-76.56713,41.761145,5,0,829.814358,0
-76.556861,41.76085,1,1,1062.414427,0
-76.556861,41.76085,1,1,1062.414427,0
-76.556861,41.76085,26,1,1914.535968,0
-76.58349,41.75972,27,0,3033.871675,0
-76.587263,41.758818,94.3,0,1754.191087,0
-76.527837,41.758479,70.7,0,747.075148,0
-76.539317,41.758283,5,1,715.1883,0
-76.539317,41.758283,7.2,0,715.1883,0
-76.597225,41.758253,5,1,2449.431639,0
-76.651521,41.758171,864,0,1369.357392,0
-76.528339,41.757485,549,0,805.812639,0
-76.668524,41.757216,26,1,1064.832387,0
-76.581133,41.757214,5,1,1215.362759,0
-76.524264,41.757121,15.6,0,1066.266455,0
-76.545927,41.756853,5,1,1224.03386,0
-76.643746,41.756797,26,1,1105.230961,0
-76.528568,41.756766,5,1,861.769887,0
-76.528568,41.756766,15.2,0,861.769887,0
-76.598238,41.756371,5,1,2227.801071,0
-76.53334,41.756321,5,1,784.871509,0
-76.592718,41.756276,5,1,2130.792771,0
-76.528959,41.755953,5,1,924.717948,0
-76.551822,41.755703,26,1,1335.887406,0
-76.58002,41.75553,5,1,1077.636328,0
-76.587807,41.755383,12.8,0,2441.260789,0
-76.596782,41.755362,5,1,2144.556903,0
-76.563627,41.754805,1,1,326.706089,0
-76.563627,41.754805,26,1,1600.587673,0
-76.563627,41.754805,52.7,0,1600.587673,0
-76.563627,41.754805,63.4,0,1600.587673,0
-76.52977,41.754574,5,1,1038.859628,0
-76.580013,41.754209,5,1,2648.94942,0
-76.532327,41.754207,5,1,1027.576333,0
-76.596817,41.753625,5,1,1957.318246,0
-76.530752,41.753489,5,1,1130.789696,0
-76.530752,41.753489,16.8,0,1130.789696,0
-76.579223,41.753333,5,1,2547.832643,0
-76.574298,41.75316,1,1,2174.567203,0
-76.574298,41.75316,1,1,2174.567203,0
-76.574298,41.75316,5,1,586.137291,0
-76.574298,41.75316,7.45,0,586.137291,0
-76.595931,41.753003,5,1,1912.833725,0
-76.552332,41.752776,5,1,1013.080004,0
-76.595862,41.752126,5,1,1822.5049,0
-76.587256,41.752026,5,1,2160.104951,0
-76.559724,41.751798,66.7,0,1137.269928,0
-76.559724,41.751798,105,0,659.896676,0
-76.584391,41.751746,5,1,2290.698238,0
-76.581397,41.751717,5,1,1192.355797,0
-76.592183,41.751687,5,1,1903.303642,0
-76.605926,41.751264,3530,0,1545.316845,0
-76.546415,41.750859,63.4,0,896.168188,0
-76.577999,41.750793,5,1,946.494708,0
-76.523704,41.750678,26,1,1654.581533,0
-76.523704,41.750678,26,1,1654.581533,0
-76.523704,41.750678,26.7,0,1654.581533,0
-76.523704,41.750678,9540,0,1654.581533,0
-76.596054,41.75044,5,1,1641.246044,0
-76.558743,41.75043,1010,0,967.510104,0
-76.558743,41.75043,1160,0,967.510104,0
-76.558743,41.75043,1210,0,967.510104,0
-76.578654,41.750236,29.8,0,1019.412292,0
-76.568591,41.749969,6.8,0,1590.638932,0
-76.568591,41.749969,8.06,0,1590.638932,0
-76.599176,41.749914,5,1,1508.94235,0
-76.538389,41.749862,5,1,1276.150255,0
-76.557411,41.748134,12.9,0,704.042194,0
-76.582931,41.747996,5,1,2101.902388,0
-76.556321,41.747879,13.5,0,621.193745,0
-76.594034,41.747874,5,1,1459.429097,0
-76.565354,41.747616,4660,0,693.034097,0
-76.550294,41.747483,2500,0,430.516729,0
-76.605748,41.746649,26,1,1127.486131,0
-76.603803,41.746097,5,1,1047.649661,0
-76.566142,41.745855,5,1,875.422891,0
-76.566142,41.745855,13300,0,875.422891,0
-76.554897,41.7456,5,1,361.910897,0
-76.550368,41.745564,5,1,223.660194,0
-76.576998,41.745206,21500,0,1846.947434,0
-76.578808,41.745084,5,1,1890.972881,0
-76.591174,41.744981,5,1,1360.644959,0
-76.586402,41.744552,5,1,1647.548415,0
-76.547686,41.744544,11.9,0,319.21137,0
-76.576358,41.744158,7.25,0,1300.21167,0
-76.546431,41.743487,349,0,409.669889,0
-76.671421,41.743315,5,1,2236.97161,0
-76.540567,41.743177,13.3,0,897.381277,0
-76.568317,41.742701,46.8,0,1224.245598,0
-76.599665,41.742292,5,1,690.042883,0
-76.605026,41.741897,5,1,598.42013,0
-76.550085,41.741016,5,1,316.039089,0
-76.534087,41.74033,26,1,1481.201488,0
-76.692054,41.74032,26,1,1642.741625,0
-76.52689,41.739995,38.4,0,2071.561598,0
-76.528635,41.739602,26,1,1939.667591,0
-76.720652,41.738691,26,1,1718.824946,0
-76.568425,41.738662,1910,0,1012.224045,0
-76.678709,41.738588,10.2,0,2211.84816,0
-76.68061,41.738339,26,1,2069.268117,0
-76.576041,41.737722,5,1,1058.283323,0
-76.691415,41.737662,26,1,1406.071126,0
-76.597436,41.737637,5,1,492.18905,0
-76.685659,41.737335,28.5,0,1679.129454,0
-76.53063,41.737156,26,1,1867.379341,0
-76.734091,41.737025,5,1,1586.798834,0
-76.530153,41.736727,26,1,1922.622024,0
-76.681671,41.736445,228,0,1873.462562,0
-76.701949,41.736421,49.2,0,1071.099027,0
-76.739228,41.736165,5.81,0,1699.22847,0
-76.67467,41.735769,26,1,2341.904067,0
-76.529326,41.735192,26,1,2058.235552,0
-76.69168,41.735112,26,1,1159.872492,0
-76.72849,41.735002,5,1,1904.721778,0
-76.531676,41.734943,26,1,1901.18764,0
-76.645793,41.734669,5,1,1361.415125,0
-76.735551,41.734308,5,1,1882.492469,0
-76.670968,41.733909,26,1,2552.787231,0
-76.670968,41.733909,26,1,2552.787231,0
-76.596646,41.733827,5,1,631.955792,0
-76.659632,41.733619,228,0,1917.090055,0
-76.77655,41.733497,5540,0,1077.264097,0
-76.698621,41.733485,26,1,747.673896,0
-76.698621,41.733485,1020,0,747.673896,0
-76.533174,41.733354,26,1,1255.097156,0
-76.535397,41.733185,5,1,1439.196537,0
-76.570354,41.733005,239,0,387.718384,0
-76.763489,41.732993,5,1,1825.692028,0
-76.535932,41.732548,5,1,1498.75254,0
-76.693055,41.732521,26,1,866.648597,0
-76.706126,41.732443,26,1,788.382791,0
-76.537438,41.732427,5,1,1623.215036,0
-76.76402,41.732346,5,1,1752.52736,0
-76.639218,41.732275,35,0,1692.243801,0
-76.677323,41.732199,5,1,1992.659919,0
-76.539095,41.732048,5,1,1647.052938,0
-76.690261,41.732008,26,1,1006.601706,0
-76.658827,41.731686,5,1,2048.670336,0
-76.580032,41.73164,5060,0,909.907202,0
-76.690445,41.731434,26,1,958.847536,0
-76.632367,41.731338,5,1,1596.019699,0
-76.632367,41.731338,9.18,0,1596.019699,0
-76.687267,41.731161,26,1,1178.263262,0
-76.687267,41.731161,26,1,1178.263262,0
-76.690127,41.731091,26,1,962.202663,0
-76.539948,41.730952,14700,0,1704.180471,0
-76.776296,41.730871,5,1,844.348043,0
-76.698427,41.730846,26,1,467.124531,0
-76.70507,41.730395,26,1,559.829932,0
-76.67567,41.730362,23.3,0,2076.380574,0
-76.712534,41.730305,10.4,0,1088.489208,0
-76.522975,41.730189,26,1,739.809371,0
-76.522975,41.730189,65.6,0,739.809371,0
-76.775639,41.730179,5,1,823.503343,0
-76.661196,41.730164,5,1,2300.36586,0
-76.692929,41.730124,26,1,707.025882,0
-76.696189,41.730114,5,1,493.509204,0
-76.67932,41.73007,26,1,1772.915133,0
-76.546893,41.730057,5,1,1561.026932,0
-76.541545,41.730007,9150,0,1726.161654,0
-76.601793,41.729665,33500,0,789.630927,0
-76.648461,41.729379,6.5,0,1970.025896,0
-76.690547,41.729376,26,1,851.98832,0
-76.736702,41.729372,26,1,2432.202305,0
-76.572887,41.729349,17600,0,289.189574,0
-76.543559,41.729253,5,1,1731.350957,0
-76.669445,41.729235,5,1,2476.789083,0
-76.696696,41.729223,26,1,394.110598,0
-76.55068,41.729107,14.1,0,1555.803601,0
-76.55068,41.729107,3960,0,1555.803601,0
-76.639115,41.729032,5,1,1744.726817,0
-76.639115,41.729032,477,0,1744.726817,0
-76.774401,41.728728,4390,0,804.509569,0
-76.368504,41.728696,933,0,1532.905748,0
-76.712272,41.728455,216,0,1013.079695,0
-76.565574,41.72831,8180,0,349.185456,0
-76.56385,41.728297,33800,0,483.800075,0
-76.600492,41.728251,6.47,0,964.927445,0
-76.529368,41.728225,26,1,1246.455478,0
-76.529368,41.728225,26,1,1246.455478,0
-76.768375,41.728205,306,0,1240.303197,0
-76.653491,41.728085,26,1,2209.958934,0
-76.646969,41.72798,93.4,0,1948.256931,0
-76.675446,41.727787,699,0,2060.923745,0
-76.591498,41.727694,2530,0,1395.388098,0
-76.553975,41.727302,1950,0,1306.453478,0
-76.600132,41.727109,5,1,1095.376592,0
-76.686517,41.727012,26,1,1139.791242,0
-76.595097,41.726921,5,1,1278.327297,0
-76.661312,41.726837,522,0,2613.618135,0
-76.661312,41.726837,582,0,2613.618135,0
-76.773294,41.726633,3640,0,800.293909,0
-76.761089,41.72653,48.1,0,1799.668183,0
-76.75692,41.72638,5,1,2142.909745,0
-76.655851,41.726279,15800,0,2354.886879,0
-76.526416,41.726143,26,1,2844.824694,0
-76.526416,41.726143,26,1,2844.824694,0
-76.526416,41.726143,8630,0,2844.824694,0
-76.560538,41.725912,26100,0,842.673761,0
-76.546024,41.725862,5,1,1985.047004,0
-76.694779,41.725851,26,1,468.00785,0
-76.692264,41.725684,26,1,675.752252,0
-76.590954,41.725647,5,1,1594.990149,0
-76.63062,41.725598,5,1,1288.727738,0
-76.63062,41.725598,7590,0,1288.727738,0
-76.773278,41.725348,4490,0,780.726137,0
-76.771739,41.725324,5,1,908.143393,0
-76.447702,41.725281,26,1,2411.063801,0
-76.447702,41.725281,26,1,2411.063801,0
-76.674549,41.725121,38.1,0,1888.99427,0
-76.574904,41.724946,26800,0,688.39463,0
-76.58296,41.724816,26,1,1242.908226,0
-76.72661,41.724671,235,0,2201.232201,0
-76.605635,41.724522,5,1,1367.121574,0
-76.556325,41.724478,4040,0,1226.134481,0
-76.586337,41.724283,8030,0,1523.068542,0
-76.661251,41.724246,2670,0,2429.77217,0
-76.656126,41.724194,431,0,2249.531527,0
-76.745768,41.724126,26,1,2968.011534,0
-76.745768,41.724126,5560,0,2968.011534,0
-76.648729,41.724077,26,1,1736.060944,0
-76.679542,41.724052,26,1,1669.639523,0
-76.731034,41.724024,74.3,0,2341.864913,0
-76.553746,41.723888,26,1,1446.777247,0
-76.52956,41.723872,5,1,1626.451567,0
-76.673792,41.723849,168,0,1781.51458,0
-76.734135,41.723665,2630,0,2398.971932,0
-76.691991,41.723599,632,0,776.072262,0
-76.737175,41.723593,41.5,0,2507.396305,0
-76.390421,41.723516,5,1,1514.104221,0
-76.721422,41.723372,26,1,1799.679949,0
-76.767386,41.723343,4290,0,1281.067954,0
-76.767386,41.723343,5040,0,1281.067954,0
-76.772004,41.723232,19.7,0,905.718077,0
-76.757121,41.723141,5,1,2129.957512,0
-76.757121,41.723141,55.8,0,2129.957512,0
-76.703927,41.722948,26,1,532.419344,0
-76.703927,41.722948,26,1,532.419344,0
-76.74024,41.722372,26,1,2532.816205,0
-76.643505,41.72217,26,1,1272.104142,0
-76.565215,41.721906,41400,0,922.741837,0
-76.563365,41.721736,20600,0,1007.352077,0
-76.730514,41.721584,295,0,2071.322306,0
-76.76572,41.721413,5,1,1460.837053,0
-76.763942,41.721332,5,1,1605.701837,0
-76.67054,41.721278,26,1,1669.128001,0
-76.590438,41.721065,26,1,1985.382545,0
-76.55951,41.721048,132,0,1256.160096,0
-76.665846,41.721048,5180,0,1908.3357,0
-76.587315,41.721026,25100,0,1764.334489,0
-76.667975,41.720993,535,0,1780.198015,0
-76.667975,41.720993,5640,0,1780.198015,0
-76.548188,41.720876,4460,0,2010.611552,0
-76.756897,41.720793,6.94,0,2188.523346,0
-76.753121,41.720768,2480,0,2496.235514,0
-76.604758,41.720765,5,1,1774.764764,0
-76.745636,41.720627,5,1,2580.013181,0
-76.721142,41.720489,26,1,1830.946445,0
-76.721142,41.720489,26,1,1830.946445,0
-76.721142,41.720489,26,1,1830.946445,0
-76.777901,41.720445,963,0,630.16838,0
-76.646597,41.720407,1850,0,1354.36388,0
-76.777045,41.720397,24800,0,681.504926,0
-76.677262,41.720388,8620,0,1317.464771,0
-76.677262,41.720388,13500,0,1317.464771,0
-76.708665,41.720387,388,0,1003.821765,0
-76.645353,41.720345,53.4,0,1263.286404,0
-76.674497,41.720279,26,1,1399.017291,0
-76.754078,41.719991,1540,0,2436.307583,0
-76.708165,41.71997,166,0,1010.194725,0
-76.595974,41.719918,5,1,1959.205485,0
-76.597994,41.719844,30900,0,1922.365092,0
-76.581686,41.719821,33600,0,1488.784117,0
-76.562796,41.719584,26,1,1240.805071,0
-76.76612,41.71954,5040,0,1499.080543,0
-76.707366,41.719494,200,0,1010.906353,0
-76.736149,41.719476,26,1,2073.744939,0
-76.560432,41.719395,26,1,1356.796452,0
-76.769715,41.719359,6.59,0,1239.747414,0
-76.727497,41.719356,26,1,1760.484133,0
-76.595544,41.719249,5,1,2040.99225,0
-76.700686,41.719225,5,1,851.022278,0
-76.700686,41.719225,5.69,0,851.022278,0
-76.703482,41.719213,5,1,892.869865,0
-76.70604,41.718968,80.8,0,1001.666505,0
-76.674013,41.718907,3810,0,1288.135457,0
-76.707154,41.718878,254,0,1057.568598,0
-76.706566,41.718871,643,0,1032.609025,0
-76.527078,41.718826,7800,0,2031.225139,0
-76.778994,41.718717,5,1,745.509923,0
-76.702731,41.718593,5,1,943.311182,0
-76.689457,41.718504,26,1,1040.762937,0
-76.77996,41.718479,12.6,0,740.794409,0
-76.695871,41.718453,5,1,935.796479,0
-76.689033,41.718447,4640,0,1050.755116,0
-76.685027,41.718422,23700,0,1047.428061,0
-76.704285,41.71841,5,1,998.786459,0
-76.68595,41.718382,10800,0,1060.953729,0
-76.706533,41.718371,5,1,1079.577506,0
-76.686471,41.718369,2460,0,1072.003303,0
-76.687736,41.718361,5010,0,1096.706428,0
-76.686918,41.718347,5,1,1081.611877,0
-76.707265,41.718308,1260,0,1116.101154,0
-76.69148,41.718297,26,1,957.732275,0
-76.755775,41.718082,5,1,2359.357603,0
-76.703521,41.718014,5,1,1021.69367,0
-76.759801,41.71797,5,1,2050.561466,0
-76.662334,41.717917,4600,0,1932.757854,0
-76.56181,41.717836,26,1,1451.372581,0
-76.707159,41.717827,5,1,1157.741616,0
-76.779758,41.717778,186,0,820.098423,0
-76.770158,41.717775,5,1,1305.032246,0
-76.559904,41.717673,26,1,1542.37947,0
-76.647087,41.717586,7.57,0,1260.590045,0
-76.780945,41.717446,5,1,832.205633,0
-76.709079,41.717431,5,1,1280.219818,0
-76.781965,41.717323,5,1,834.83251,0
-76.70457,41.717301,69.8,0,1123.008392,0
-76.70511,41.717275,32.9,0,1140.794527,0
-76.594635,41.717168,927,0,2283.831442,0
-76.725363,41.717166,500,0,1484.113867,0
-76.543786,41.717126,26,1,2538.773442,0
-76.754425,41.717101,5.03,0,2258.960983,0
-76.767664,41.717089,5,1,1517.8563,0
-76.707279,41.717041,5,1,1239.116151,0
-76.642509,41.717028,28.3,0,881.732276,0
